transaction_id,customer_id,transaction_date,category,channel,amount_sgd
TXN509374,CUST103591,2025-11-12,Beauty,Online,63.57
TXN509375,CUST103565,2025-12-06,Fashion,Online,76.18
TXN509376,CUST103807,2025-08-26,Toys & Baby,Online,50.15
TXN509377,CUST105659,2026-01-07,Home & Living,In-Store,293.04
TXN509378,CUST103629,2026-04-29,Home & Living,In-Store,267.81
TXN509379,CUST105237,2026-01-20,Fashion,Online,34.6
TXN509380,CUST102150,2026-04-08,Sports & Outdoors,Online,244.19
TXN509381,CUST100352,2026-06-06,Fashion,Online,73.47
TXN509382,CUST102252,2026-01-14,Beauty,Online,54.53
TXN509383,CUST103190,2026-07-11,Toys & Baby,In-Store,24.51
TXN509384,CUST105017,2026-05-12,Home & Living,Online,61.07
TXN509385,CUST103808,2026-06-11,Groceries,Online,21.78
TXN509386,CUST102656,2025-09-28,Sports & Outdoors,Online,57.09
TXN509387,CUST102776,2025-10-27,Electronics,In-Store,348.68
TXN509388,CUST105980,2025-09-04,Fashion,In-Store,78.28
TXN509389,CUST100856,2025-07-30,Beauty,Online,49.67
TXN509390,CUST101239,2025-09-10,Fashion,Online,117.43
TXN509391,CUST103768,2026-04-26,Sports & Outdoors,In-Store,67.19
TXN509392,CUST104230,2026-06-23,Electronics,Online,240.4
TXN509393,CUST102370,2026-04-24,Fashion,In-Store,82.22
TXN509394,CUST100196,2025-09-03,Sports & Outdoors,Online,215.63
TXN509395,CUST103128,2026-03-11,Home & Living,Online,147.78
TXN509396,CUST100873,2025-11-10,Sports & Outdoors,Online,215.97
TXN509397,CUST100344,2026-03-20,Electronics,In-Store,478.98
TXN509398,CUST102072,2025-12-30,Home & Living,Online,198.92
TXN509399,CUST100826,2025-12-09,Fashion,Online,89.16
TXN509400,CUST102638,2025-09-04,Sports & Outdoors,Online,248.91
TXN509401,CUST104582,2026-02-16,Fashion,Online,79.03
TXN509402,CUST100287,2025-08-20,Beauty,In-Store,85.65
TXN509403,CUST102998,2025-12-13,Sports & Outdoors,In-Store,187.39
TXN509404,CUST102981,2026-02-24,Beauty,Online,102.7
TXN509405,CUST100012,2026-06-24,Fashion,Online,106.37
TXN509406,CUST104448,2025-07-30,Fashion,In-Store,142.15
TXN509407,CUST100548,2025-11-01,Electronics,Online,770.29
TXN509408,CUST105604,2025-08-08,Sports & Outdoors,Online,218.44
TXN509409,CUST103853,2025-10-21,Groceries,Online,57.98
TXN509410,CUST101737,2026-03-25,Fashion,Online,57.92
TXN509411,CUST105563,2025-08-17,Toys & Baby,Online,63.9
TXN509412,CUST102400,2026-05-26,Fashion,Online,26.56
TXN509413,CUST101568,2025-12-03,Home & Living,Online,187.97
TXN509414,CUST102308,2026-03-02,Beauty,Online,28.51
TXN509415,CUST103684,2025-12-31,Home & Living,Online,166.16
TXN509416,CUST104365,2026-07-23,Home & Living,In-Store,86.65
TXN509417,CUST103991,2025-12-29,Sports & Outdoors,Online,231.48
TXN509418,CUST105540,2026-01-30,Electronics,In-Store,168.27
TXN509419,CUST105742,2026-06-26,Home & Living,Online,154.12
TXN509420,CUST101188,2026-04-09,Toys & Baby,Online,80.09
TXN509421,CUST105488,2026-03-31,Sports & Outdoors,In-Store,114.83
TXN509422,CUST100654,2026-05-26,Home & Living,In-Store,148.87
TXN509423,CUST105747,2025-09-07,Electronics,Online,761.75
TXN509424,CUST101563,2025-10-26,Groceries,Online,33.72
TXN509425,CUST101600,2025-09-10,Fashion,Online,106.23
TXN509426,CUST102531,2026-06-18,Fashion,Online,38.78
TXN509427,CUST101099,2025-08-15,Groceries,In-Store,55.73
TXN509428,CUST104982,2026-01-26,Fashion,Online,108.83
TXN509429,CUST100761,2025-11-26,Groceries,Online,58.66
TXN509430,CUST102639,2025-08-09,Home & Living,In-Store,256.55
TXN509431,CUST105458,2026-05-09,Electronics,Online,800.84
TXN509432,CUST103829,2025-09-19,Electronics,Online,549.22
TXN509433,CUST103660,2025-09-29,Home & Living,Online,203.53
TXN509434,CUST105970,2026-04-04,Fashion,Online,105.25
TXN509435,CUST100135,2025-12-30,Fashion,Online,84.27
TXN509436,CUST101925,2025-11-23,Groceries,Online,33.24
TXN509437,CUST100762,2026-06-24,Home & Living,Online,263.89
TXN509438,CUST101114,2026-07-13,Electronics,Online,485.33
TXN509439,CUST101302,2026-07-08,Toys & Baby,Online,40.08
TXN509440,CUST103779,2025-10-20,Fashion,In-Store,81.81
TXN509441,CUST101642,2025-12-14,Electronics,Online,757.14
TXN509442,CUST104004,2026-03-26,Sports & Outdoors,Online,180.57
TXN509443,CUST104447,2025-12-01,Home & Living,Online,29.25
TXN509444,CUST102409,2025-12-09,Groceries,In-Store,38.71
TXN509445,CUST103216,2026-04-08,Groceries,In-Store,46.39
TXN509446,CUST100803,2026-01-28,Electronics,In-Store,713.19
TXN509447,CUST104529,2025-08-22,Groceries,Online,10.45
TXN509448,CUST102518,2025-09-06,Sports & Outdoors,Online,183.83
TXN509449,CUST105024,2026-05-26,Groceries,Online,11.5
TXN509450,CUST103153,2026-04-27,Beauty,In-Store,55.33
TXN509451,CUST104203,2026-06-03,Electronics,Online,738.38
TXN509452,CUST102151,2025-08-21,Groceries,In-Store,32.66
TXN509453,CUST102230,2026-03-17,Home & Living,In-Store,134.02
TXN509454,CUST102626,2026-01-21,Electronics,In-Store,430.73
TXN509455,CUST103832,2026-01-29,Home & Living,Online,199.23
TXN509456,CUST103035,2026-07-13,Groceries,Online,9.92
TXN509457,CUST104846,2026-02-09,Toys & Baby,In-Store,70.91
TXN509458,CUST100338,2026-06-29,Groceries,In-Store,58.07
TXN509459,CUST105420,2025-11-19,Electronics,In-Store,285.52
TXN509460,CUST105567,2026-03-23,Toys & Baby,In-Store,37.09
TXN509461,CUST101469,2026-05-18,Beauty,In-Store,103.14
TXN509462,CUST100617,2026-05-21,Home & Living,Online,230.44
TXN509463,CUST103440,2026-01-21,Electronics,Online,599.99
TXN509464,CUST100392,2026-05-29,Fashion,Online,58.31
TXN509465,CUST101382,2026-01-27,Home & Living,Online,106.54
TXN509466,CUST103041,2026-07-13,Electronics,In-Store,599.94
TXN509467,CUST103700,2025-09-02,Groceries,Online,54.56
TXN509468,CUST101173,2026-06-03,Groceries,Online,32.13
TXN509469,CUST105609,2025-10-09,Fashion,In-Store,146.48
TXN509470,CUST101095,2025-08-03,Fashion,Online,84.37
TXN509471,CUST100927,2025-09-11,Toys & Baby,Online,44.31
TXN509472,CUST100981,2025-09-25,Sports & Outdoors,In-Store,221.54
TXN509473,CUST105592,2025-09-13,Home & Living,Online,178.31
TXN509474,CUST105294,2026-01-24,Toys & Baby,Online,47.95
TXN509475,CUST100202,2026-06-23,Toys & Baby,Online,10.75
TXN509476,CUST104380,2025-10-29,Electronics,Online,442.77
TXN509477,CUST100448,2026-01-26,Home & Living,Online,22.26
TXN509478,CUST100458,2026-05-06,Beauty,Online,116.25
TXN509479,CUST100462,2025-09-15,Toys & Baby,In-Store,82.58
TXN509480,CUST104994,2026-02-24,Toys & Baby,In-Store,87.55
TXN509481,CUST102570,2025-10-01,Toys & Baby,Online,71.47
TXN509482,CUST103351,2026-04-07,Home & Living,Online,110.39
TXN509483,CUST100187,2025-08-29,Electronics,Online,480.99
TXN509484,CUST105421,2025-08-24,Fashion,Online,56.48
TXN509485,CUST105896,2026-07-14,Fashion,In-Store,140.57
TXN509486,CUST101415,2025-08-05,Toys & Baby,In-Store,22.26
TXN509487,CUST103955,2026-02-26,Toys & Baby,Online,83.74
TXN509488,CUST104094,2026-07-06,Fashion,In-Store,74.59
TXN509489,CUST105801,2026-06-17,Groceries,In-Store,55.07
TXN509490,CUST102909,2026-03-23,Fashion,Online,39.93
TXN509491,CUST101433,2026-06-15,Home & Living,Online,23.66
TXN509492,CUST102159,2025-10-14,Toys & Baby,Online,74.06
TXN509493,CUST103854,2026-01-07,Fashion,Online,88.43
TXN509494,CUST102842,2026-04-28,Toys & Baby,In-Store,34.58
TXN509495,CUST100486,2025-08-04,Sports & Outdoors,Online,223.54
TXN509496,CUST104863,2026-02-09,Toys & Baby,Online,77.93
TXN509497,CUST105205,2025-10-27,Groceries,In-Store,58.37
TXN509498,CUST102877,2026-03-17,Groceries,Online,5.0
TXN509499,CUST103137,2026-01-14,Beauty,Online,13.42
TXN509500,CUST102954,2026-01-22,Home & Living,Online,169.4
TXN509501,CUST103172,2025-09-27,Home & Living,In-Store,129.63
TXN509502,CUST100629,2025-10-19,Beauty,In-Store,35.67
TXN509503,CUST102608,2025-12-11,Beauty,Online,108.25
TXN509504,CUST102694,2026-06-04,Home & Living,In-Store,63.17
TXN509505,CUST105986,2026-06-28,Beauty,Online,105.12
TXN509506,CUST100297,2026-07-03,Groceries,Online,14.2
TXN509507,CUST101876,2025-12-13,Fashion,Online,124.54
TXN509508,CUST102977,2025-09-15,Beauty,Online,20.46
TXN509509,CUST105103,2026-07-01,Fashion,Online,29.39
TXN509510,CUST102771,2025-12-21,Toys & Baby,In-Store,99.09
TXN509511,CUST101755,2026-03-15,Groceries,In-Store,51.6
TXN509512,CUST103210,2025-08-28,Electronics,Online,87.58
TXN509513,CUST101788,2026-03-17,Sports & Outdoors,Online,160.78
TXN509514,CUST103293,2025-11-04,Sports & Outdoors,Online,198.1
TXN509515,CUST104164,2025-08-04,Groceries,In-Store,9.89
TXN509516,CUST103179,2026-03-24,Sports & Outdoors,In-Store,97.21
TXN509517,CUST103674,2026-06-13,Beauty,In-Store,16.85
TXN509518,CUST100237,2025-08-18,Beauty,Online,42.63
TXN509519,CUST103970,2025-09-23,Groceries,Online,26.27
TXN509520,CUST105817,2026-05-09,Toys & Baby,Online,96.4
TXN509521,CUST102955,2026-04-10,Electronics,In-Store,820.96
TXN509522,CUST104838,2026-01-11,Groceries,Online,5.83
TXN509523,CUST103295,2026-02-04,Home & Living,Online,146.64
TXN509524,CUST104245,2026-01-30,Beauty,In-Store,116.1
TXN509525,CUST101864,2025-09-09,Groceries,In-Store,43.33
TXN509526,CUST105803,2025-09-28,Groceries,Online,18.04
TXN509527,CUST101297,2026-02-26,Sports & Outdoors,In-Store,40.41
TXN509528,CUST100963,2025-11-10,Toys & Baby,In-Store,71.97
TXN509529,CUST100279,2025-11-25,Sports & Outdoors,In-Store,235.56
TXN509530,CUST103248,2026-01-29,Home & Living,In-Store,207.98
TXN509531,CUST103729,2025-09-10,Beauty,Online,84.58
TXN509532,CUST103914,2025-11-08,Toys & Baby,Online,82.73
TXN509533,CUST101040,2026-05-18,Electronics,Online,264.53
TXN509534,CUST103926,2026-03-24,Groceries,Online,10.83
TXN509535,CUST100998,2026-03-31,Beauty,Online,54.54
TXN509536,CUST104543,2025-08-26,Electronics,In-Store,699.99
TXN509537,CUST101661,2025-12-20,Home & Living,Online,118.08
TXN509538,CUST102535,2026-07-29,Toys & Baby,Online,54.2
TXN509539,CUST102203,2026-03-15,Toys & Baby,Online,44.04
TXN509540,CUST102206,2025-11-25,Fashion,Online,84.25
TXN509541,CUST104349,2026-02-18,Home & Living,In-Store,265.76
TXN509542,CUST105986,2025-12-02,Groceries,In-Store,5.73
TXN509543,CUST103160,2025-11-11,Fashion,Online,136.72
TXN509544,CUST102404,2026-06-27,Sports & Outdoors,Online,57.6
TXN509545,CUST101770,2025-09-16,Beauty,Online,24.18
TXN509546,CUST103764,2025-11-21,Electronics,In-Store,891.18
TXN509547,CUST102712,2026-03-14,Home & Living,Online,178.94
TXN509548,CUST104651,2026-02-09,Electronics,Online,363.38
TXN509549,CUST103656,2026-04-23,Groceries,Online,49.96
TXN509550,CUST102473,2025-12-23,Electronics,Online,490.74
TXN509551,CUST105723,2025-11-04,Beauty,In-Store,113.96
TXN509552,CUST100064,2026-01-15,Toys & Baby,Online,98.7
TXN509553,CUST104161,2025-12-24,Home & Living,In-Store,92.25
TXN509554,CUST102466,2025-10-21,Electronics,Online,853.43
TXN509555,CUST100740,2025-10-31,Home & Living,Online,38.3
TXN509556,CUST100564,2025-10-19,Home & Living,In-Store,190.89
TXN509557,CUST103913,2025-08-20,Toys & Baby,Online,51.04
TXN509558,CUST100891,2025-11-17,Beauty,Online,80.66
TXN509559,CUST105158,2026-05-07,Home & Living,Online,91.95
TXN509560,CUST101870,2026-04-28,Groceries,Online,53.1
TXN509561,CUST102065,2025-10-26,Home & Living,Online,173.75
TXN509562,CUST103979,2026-06-20,Toys & Baby,Online,97.83
TXN509563,CUST101323,2026-04-21,Sports & Outdoors,In-Store,170.53
TXN509564,CUST100042,2025-09-29,Sports & Outdoors,Online,102.7
TXN509565,CUST102681,2026-05-01,Sports & Outdoors,Online,86.56
TXN509566,CUST103162,2025-11-01,Beauty,Online,64.91
TXN509567,CUST102682,2025-11-09,Electronics,Online,418.4
TXN509568,CUST102751,2026-03-07,Toys & Baby,In-Store,59.16
TXN509569,CUST104013,2026-04-16,Home & Living,Online,70.07
TXN509570,CUST105092,2026-03-27,Electronics,In-Store,123.62
TXN509571,CUST102194,2026-07-25,Groceries,Online,56.26
TXN509572,CUST104761,2025-12-29,Sports & Outdoors,In-Store,115.81
TXN509573,CUST100382,2026-02-26,Beauty,In-Store,47.25
TXN509574,CUST102890,2026-06-03,Beauty,In-Store,31.45
TXN509575,CUST102257,2026-03-19,Groceries,In-Store,52.14
TXN509576,CUST102801,2026-06-15,Sports & Outdoors,Online,173.55
TXN509577,CUST100558,2026-07-21,Beauty,Online,48.58
TXN509578,CUST100843,2025-12-03,Fashion,In-Store,84.53
TXN509579,CUST101768,2026-03-24,Home & Living,Online,149.98
TXN509580,CUST101650,2026-05-19,Sports & Outdoors,Online,25.76
TXN509581,CUST102310,2026-03-20,Home & Living,In-Store,136.0
TXN509582,CUST102747,2025-10-08,Toys & Baby,Online,67.78
TXN509583,CUST101331,2026-01-16,Toys & Baby,Online,45.61
TXN509584,CUST103730,2025-11-09,Fashion,Online,141.73
TXN509585,CUST102255,2026-01-31,Toys & Baby,In-Store,45.88
TXN509586,CUST100368,2025-09-19,Sports & Outdoors,Online,243.83
TXN509587,CUST101467,2026-05-31,Toys & Baby,Online,42.67
TXN509588,CUST103372,2025-08-06,Sports & Outdoors,Online,44.79
TXN509589,CUST103658,2025-11-17,Beauty,Online,10.61
TXN509590,CUST104823,2026-04-08,Home & Living,Online,186.1
TXN509591,CUST101477,2025-08-30,Beauty,Online,88.18
TXN509592,CUST103384,2026-01-11,Sports & Outdoors,Online,136.8
TXN509593,CUST102864,2025-10-12,Fashion,Online,25.51
TXN509594,CUST105110,2026-03-09,Groceries,In-Store,9.78
TXN509595,CUST104401,2026-06-02,Electronics,Online,521.88
TXN509596,CUST100803,2026-02-12,Home & Living,Online,298.01
TXN509597,CUST105757,2026-01-09,Fashion,Online,32.92
TXN509598,CUST102132,2026-06-26,Groceries,Online,12.7
TXN509599,CUST105733,2026-05-22,Groceries,In-Store,15.53
TXN509600,CUST101724,2026-05-06,Electronics,Online,748.41
TXN509601,CUST102819,2026-03-06,Electronics,In-Store,710.75
TXN509602,CUST103306,2026-05-18,Sports & Outdoors,Online,72.84
TXN509603,CUST100389,2025-09-12,Home & Living,Online,85.22
TXN509604,CUST104318,2025-11-19,Groceries,In-Store,38.54
TXN509605,CUST100642,2026-06-17,Groceries,Online,50.33
TXN509606,CUST100993,2026-04-02,Electronics,Online,137.56
TXN509607,CUST101750,2025-08-20,Beauty,In-Store,59.01
TXN509608,CUST105769,2025-10-02,Toys & Baby,In-Store,99.6
TXN509609,CUST105838,2026-03-28,Toys & Baby,In-Store,83.04
TXN509610,CUST102941,2026-04-23,Fashion,In-Store,22.8
TXN509611,CUST103196,2025-12-16,Toys & Baby,Online,72.61
TXN509612,CUST101275,2025-11-05,Fashion,In-Store,147.59
TXN509613,CUST102510,2026-01-30,Beauty,Online,61.86
TXN509614,CUST105911,2026-01-19,Fashion,In-Store,147.02
TXN509615,CUST104765,2026-01-08,Toys & Baby,In-Store,82.65
TXN509616,CUST104208,2025-12-19,Beauty,Online,13.61
TXN509617,CUST101678,2025-12-13,Fashion,Online,92.39
TXN509618,CUST104592,2026-03-30,Groceries,Online,36.88
TXN509619,CUST105802,2026-06-27,Home & Living,In-Store,235.17
TXN509620,CUST105933,2025-12-07,Electronics,Online,884.27
TXN509621,CUST103613,2026-05-17,Toys & Baby,In-Store,76.91
TXN509622,CUST100973,2025-12-12,Home & Living,In-Store,32.11
TXN509623,CUST105788,2025-10-28,Toys & Baby,Online,31.4
TXN509624,CUST103248,2025-10-24,Beauty,Online,18.67
TXN509625,CUST100235,2025-10-29,Toys & Baby,Online,80.78
TXN509626,CUST100499,2026-01-25,Home & Living,In-Store,186.34
TXN509627,CUST103474,2026-01-08,Sports & Outdoors,In-Store,88.47
TXN509628,CUST105028,2025-10-23,Beauty,Online,38.96
TXN509629,CUST105659,2025-08-18,Electronics,Online,436.39
TXN509630,CUST105676,2025-08-07,Beauty,Online,117.48
TXN509631,CUST103482,2026-07-13,Sports & Outdoors,Online,234.25
TXN509632,CUST105893,2026-04-03,Toys & Baby,Online,30.8
TXN509633,CUST100903,2025-09-03,Electronics,In-Store,876.61
TXN509634,CUST100576,2025-12-08,Beauty,Online,94.39
TXN509635,CUST100184,2026-02-21,Sports & Outdoors,Online,34.47
TXN509636,CUST104658,2025-12-20,Groceries,Online,29.14
TXN509637,CUST105512,2025-08-30,Fashion,Online,89.63
TXN509638,CUST105057,2025-10-20,Toys & Baby,In-Store,12.7
TXN509639,CUST105648,2026-02-09,Sports & Outdoors,Online,173.67
TXN509640,CUST103292,2025-11-07,Groceries,In-Store,17.62
TXN509641,CUST104592,2025-10-21,Sports & Outdoors,Online,122.96
TXN509642,CUST102023,2025-11-17,Electronics,In-Store,470.24
TXN509643,CUST104611,2025-08-04,Electronics,In-Store,499.14
TXN509644,CUST104532,2026-02-19,Fashion,Online,25.55
TXN509645,CUST102621,2025-09-13,Electronics,Online,329.23
TXN509646,CUST100269,2026-05-25,Sports & Outdoors,In-Store,181.1
TXN509647,CUST101604,2026-06-27,Sports & Outdoors,In-Store,149.93
TXN509648,CUST105329,2026-05-28,Groceries,Online,5.54
TXN509649,CUST103532,2025-10-16,Home & Living,Online,289.91
TXN509650,CUST102428,2026-05-16,Toys & Baby,In-Store,47.53
TXN509651,CUST105693,2026-02-10,Groceries,Online,28.28
TXN509652,CUST102199,2026-03-17,Home & Living,Online,292.47
TXN509653,CUST101971,2026-04-15,Groceries,Online,5.12
TXN509654,CUST104635,2026-05-22,Electronics,Online,257.67
TXN509655,CUST102132,2025-11-12,Electronics,In-Store,528.07
TXN509656,CUST102683,2025-11-20,Groceries,In-Store,18.99
TXN509657,CUST104359,2026-02-21,Sports & Outdoors,Online,129.03
TXN509658,CUST102586,2025-11-23,Sports & Outdoors,Online,167.65
TXN509659,CUST101940,2025-12-27,Toys & Baby,Online,77.44
TXN509660,CUST100090,2026-06-09,Fashion,In-Store,109.12
TXN509661,CUST105183,2025-10-17,Fashion,Online,109.43
TXN509662,CUST103156,2026-03-19,Beauty,In-Store,116.09
TXN509663,CUST105127,2025-10-02,Home & Living,Online,165.39
TXN509664,CUST103723,2026-07-18,Electronics,In-Store,126.01
TXN509665,CUST101210,2026-02-09,Sports & Outdoors,In-Store,57.05
TXN509666,CUST102178,2025-08-20,Beauty,Online,78.2
TXN509667,CUST102505,2026-02-19,Groceries,Online,15.75
TXN509668,CUST104455,2025-10-03,Fashion,Online,116.61
TXN509669,CUST103292,2026-03-01,Toys & Baby,In-Store,10.74
TXN509670,CUST103835,2025-11-17,Beauty,Online,110.77
TXN509671,CUST104532,2025-11-24,Groceries,Online,16.36
TXN509672,CUST101652,2026-04-30,Beauty,Online,105.79
TXN509673,CUST105312,2025-08-18,Toys & Baby,In-Store,44.32
TXN509674,CUST102726,2026-04-11,Beauty,Online,61.71
TXN509675,CUST103987,2026-04-23,Electronics,Online,789.69
TXN509676,CUST101312,2026-05-26,Groceries,In-Store,46.35
TXN509677,CUST101404,2026-04-16,Electronics,Online,469.85
TXN509678,CUST104428,2025-08-03,Groceries,Online,38.84
TXN509679,CUST102103,2025-12-05,Home & Living,Online,21.54
TXN509680,CUST105274,2025-12-18,Toys & Baby,Online,32.73
TXN509681,CUST104006,2026-02-16,Electronics,Online,447.31
TXN509682,CUST104011,2026-05-04,Toys & Baby,Online,50.52
TXN509683,CUST102283,2026-07-12,Sports & Outdoors,In-Store,243.05
TXN509684,CUST105431,2025-10-30,Groceries,Online,12.59
TXN509685,CUST105676,2026-07-03,Sports & Outdoors,In-Store,125.79
TXN509686,CUST101553,2026-05-25,Sports & Outdoors,Online,50.26
TXN509687,CUST103080,2025-12-21,Electronics,Online,792.55
TXN509688,CUST105457,2026-02-01,Toys & Baby,Online,38.98
TXN509689,CUST100620,2026-03-14,Electronics,Online,397.81
TXN509690,CUST101791,2025-12-01,Home & Living,Online,222.36
TXN509691,CUST105732,2025-12-14,Home & Living,In-Store,96.61
TXN509692,CUST102916,2026-04-12,Groceries,In-Store,58.69
TXN509693,CUST105713,2025-10-28,Toys & Baby,In-Store,20.45
TXN509694,CUST102282,2025-08-09,Electronics,In-Store,261.98
TXN509695,CUST103161,2026-03-27,Sports & Outdoors,In-Store,66.46
TXN509696,CUST102729,2025-10-11,Sports & Outdoors,Online,124.55
TXN509697,CUST102746,2025-12-29,Groceries,Online,43.42
TXN509698,CUST105518,2026-01-17,Fashion,Online,68.54
TXN509699,CUST104190,2026-02-25,Groceries,Online,6.6
TXN509700,CUST105683,2025-12-09,Sports & Outdoors,In-Store,41.78
TXN509701,CUST101978,2025-08-27,Sports & Outdoors,Online,46.72
TXN509702,CUST105964,2026-05-30,Beauty,In-Store,53.4
TXN509703,CUST104268,2025-08-11,Groceries,Online,28.24
TXN509704,CUST100799,2026-05-15,Toys & Baby,Online,83.53
TXN509705,CUST102479,2025-11-25,Beauty,Online,100.89
TXN509706,CUST101495,2025-12-24,Electronics,Online,633.74
TXN509707,CUST101416,2026-03-12,Electronics,In-Store,468.48
TXN509708,CUST105592,2025-11-09,Beauty,In-Store,43.9
TXN509709,CUST105765,2025-08-17,Sports & Outdoors,Online,124.4
TXN509710,CUST100082,2025-10-02,Beauty,Online,87.13
TXN509711,CUST100838,2026-03-29,Fashion,Online,143.21
TXN509712,CUST101675,2026-03-04,Sports & Outdoors,Online,222.15
TXN509713,CUST105105,2026-01-17,Groceries,Online,24.83
TXN509714,CUST103682,2026-05-12,Beauty,In-Store,97.03
TXN509715,CUST103404,2025-08-20,Beauty,Online,45.89
TXN509716,CUST103606,2026-07-27,Fashion,Online,27.26
TXN509717,CUST105708,2025-12-19,Fashion,Online,41.71
TXN509718,CUST101664,2026-04-22,Sports & Outdoors,Online,130.85
TXN509719,CUST100751,2026-03-05,Toys & Baby,Online,74.91
TXN509720,CUST103664,2026-05-31,Beauty,Online,86.26
TXN509721,CUST105814,2026-07-18,Groceries,Online,40.88
TXN509722,CUST104285,2025-12-26,Groceries,Online,48.05
TXN509723,CUST105373,2025-10-14,Home & Living,In-Store,199.03
TXN509724,CUST105395,2026-06-20,Sports & Outdoors,In-Store,44.36
TXN509725,CUST101317,2026-06-28,Toys & Baby,In-Store,85.48
TXN509726,CUST104140,2026-05-08,Sports & Outdoors,In-Store,141.02
TXN509727,CUST105194,2026-06-27,Toys & Baby,Online,51.64
TXN509728,CUST100620,2026-02-22,Home & Living,Online,110.53
TXN509729,CUST103926,2026-05-08,Toys & Baby,Online,80.33
TXN509730,CUST101641,2026-01-29,Beauty,In-Store,95.3
TXN509731,CUST104949,2025-12-11,Toys & Baby,In-Store,77.12
TXN509732,CUST101342,2026-04-06,Electronics,Online,233.93
